序号,时间(s),电压,阻抗
10804,1361.196,-0.430780703149576,7360.789551
10805,1361.322,-0.3760048602724293,7359.911133
10806,1361.448,-0.2068534762295434,7361.494629
10807,1361.574,-0.007470943479582702,7358.50293
10808,1361.7,0.13197182004678568,7358.720703
10809,1361.826,0.12336771396680074,7360.935547
10810,1361.952,0.04313001510346618,7361.92334
10811,1362.078,-0.17815740280954737,7360.622559
10812,1362.204,-0.41876024468209516,7357.823242
10813,1362.33,-0.6786878348330964,7359.661621
10814,1362.456,-0.7959222886483687,7358.159668
10815,1362.582,-0.8507948498334896,7363.228516
10816,1362.708,-0.8525418092568915,7368.280762
10817,1362.834,-0.7983357417688035,7358.147461
10818,1362.96,-0.8153317943777733,7360.51416
10819,1363.086,-0.8893808247829628,7361.839844
10820,1363.212,-1.020259393327655,7363.463867
10821,1363.338,-1.185079297551645,7360.839844
10822,1363.464,-1.2795466641994233,7360.938477
10823,1363.59,-1.3713806111368725,7359.770996
10824,1363.716,-1.3060951482260321,7356.064941
10825,1363.842,-1.253422722430797,7364.42627
10826,1363.968,-1.1717039091331587,7363.031738
10827,1364.094,-1.0736261237511358,7361.074707
10828,1364.22,-0.9191055961199284,7363.205078
10829,1364.346,-0.8402031225725678,7360.662598
10830,1364.472,-0.6958613486968632,7366.597168
10831,1364.598,-0.5668726862537692,7365.400879
10832,1364.723,-0.4151978154100957,7360.964355
10833,1364.85,-0.3443505788308919,7363.192871
10834,1364.976,-0.2527923260822573,7361.489746
10835,1365.102,-0.2381445765749755,7363.07666
10836,1365.227,-0.23610201309915954,7360.870605
10837,1365.354,-0.2554399730450948,7363.293457
10838,1365.479,-0.16397190251470267,7361.332031
10839,1365.606,-0.08542300324659469,7364.891113
10840,1365.732,0.012717713978665822,7360.713867
10841,1365.858,0.0740126347338098,7360.962402
10842,1365.983,0.06957231390279596,7359.677734
10843,1366.109,0.04556256617819993,7361.274414
10844,1366.236,0.0742333876660385,7355.276855
10845,1366.361,0.08848346522489574,7359.101074
10846,1366.487,0.14848680857649407,7361.047852
10847,1366.613,0.2861270143547561,7363.073242
10848,1366.739,0.3581719439705852,7363.077148
10849,1366.865,0.40175592052364656,7357.004883
10850,1366.992,0.37302234929694017,7359.776855
10851,1367.118,0.3488375904937469,7360.368652
10852,1367.243,0.3981019216037914,7360.868652
10853,1367.37,0.45436750551329763,7358.820313
10854,1367.495,0.599911541993198,7361.854492
10855,1367.622,0.7896744411301608,7358.866211
10856,1367.747,0.8870771166830955,7359.213379
10857,1367.874,0.8384291973927783,7363.470215
10858,1367.999,0.6428285082892004,7360.874023
10859,1368.126,0.4909956718159638,7359.799805
10860,1368.251,0.20692080485812792,7360.849121
10861,1368.378,0.03569972293269429,7363.034668
10862,1368.503,-0.028351805055074855,7360.42627
10863,1368.629,-0.011528736132552871,7359.251465
10864,1368.756,0.050205674296457,7359.771973
10865,1368.882,0.1805028719568934,7360.595215
10866,1369.007,0.2406260271435275,7362.788574
10867,1369.133,0.28950429926611093,7361.842773
10868,1369.259,0.24964112389336546,7359.698242
10869,1369.385,0.14753838829758698,7361.449219
10870,1369.511,0.12925674142608148,7360.880371
10871,1369.637,0.21210622417914693,7361.370605
10872,1369.763,0.33155735661833957,7363.869141
10873,1369.89,0.5293576013552788,7357.789551
10874,1370.015,0.666309540946706,7360.815918
10875,1370.141,0.6580335957087332,7360.745605
10876,1370.267,0.5995299819941143,7358.54541
10877,1370.394,0.32727125480838754,7363.243652
10878,1370.519,-0.010892437648613617,7358.811035
10879,1370.645,-0.3031157603843832,7360.193848
10880,1370.771,-0.5183856268283155,7363.523438
10881,1370.897,-0.527164510225675,7363.348633
10882,1371.023,-0.42363836977693425,7360.383789
10883,1371.149,-0.22812748260364932,7358.380859
10884,1371.275,-0.07197717979180288,7360.990234
10885,1371.402,0.027417254450384343,7360.686523
10886,1371.527,0.013603414955428998,7358.480957
10887,1371.653,-0.04514967007845646,7362.141113
10888,1371.779,-0.20238560931272107,7361.39502
10889,1371.905,-0.24177799079668957,7362.276855
