序号,时间(s),电压,阻抗
10277,1294.798,1.1308194748154172,7351.876465
10278,1294.925,1.2039460451847663,7356.664551
10279,1295.05,1.4008568897651286,7353.82373
10280,1295.176,1.4929717722529863,7353.005371
10281,1295.302,1.3739423999820515,7352.398926
10282,1295.428,1.2181578756296567,7352.913086
10283,1295.554,1.0719550399159035,7353.291992
10284,1295.68,0.8606208874755276,7352.972168
10285,1295.807,0.7561015288170793,7354.078125
10286,1295.932,0.7375089973563302,7352.890137
10287,1296.058,0.6736248779312353,7354.757324
10288,1296.184,0.497983715454053,7349.792969
10289,1296.31,0.22823135104926118,7357.763672
10290,1296.436,-0.17633870936059376,7353.473633
10291,1296.562,-0.5133517637859601,7354.843262
10292,1296.689,-0.7226300504991887,7355.739746
10293,1296.814,-0.8312112229627411,7360.196289
10294,1296.94,-0.7622652935289967,7353.69043
10295,1297.066,-0.47588858767491377,7354.164063
10296,1297.192,-0.07019201903355711,7358.979492
10297,1297.318,0.27720113095353105,7351.66748
10298,1297.444,0.6194111843818165,7352.600098
10299,1297.57,0.8411858684912502,7353.765625
10300,1297.696,0.859438017762728,7354.759766
10301,1297.822,0.6948927510565243,7353.544922
10302,1297.948,0.47933742068136037,7355.563965
10303,1298.074,0.196742153091108,7354.644531
10304,1298.2,-0.1395906171293912,7353.00293
10305,1298.326,-0.2577263313441662,7356.373047
10306,1298.452,-0.34331801971291465,7356.222656
10307,1298.578,-0.26965355806374186,7354.387695
10308,1298.704,-0.15687484913378782,7355.640625
10309,1298.83,-0.008034518675664126,7354.444336
10310,1298.956,0.004542770768989753,7354.022949
10311,1299.082,-0.02069742029446829,7355.039551
10312,1299.208,-0.10523692812543334,7352.977539
10313,1299.334,-0.2782163287099681,7350.398926
10314,1299.46,-0.4223353999979173,7353.538574
10315,1299.586,-0.45015407000993135,7354.960938
10316,1299.712,-0.47673678739424324,7360.713867
10317,1299.838,-0.4073124145175635,7352.320313
10318,1299.964,-0.3625251676577194,7354.500488
10319,1300.09,-0.45624974600010443,7355.118652
10320,1300.216,-0.6404857989170347,7352.854004
10321,1300.342,-0.8439207937884979,7352.26416
10322,1300.468,-1.1458044100285678,7356.002441
10323,1300.594,-1.2103031971739873,7356.226074
10324,1300.72,-1.260800550728826,7353.902344
10325,1300.846,-1.1998176614367184,7357.657715
10326,1300.972,-0.9599682293689137,7356.755859
10327,1301.098,-0.8205533876788194,7356.450195
10328,1301.224,-0.6869992373326573,7355.268555
10329,1301.35,-0.6708851482536392,7353.989746
10330,1301.476,-0.6727192082014626,7358.188965
10331,1301.602,-0.7611320600194397,7356.87207
10332,1301.728,-0.6757259151380526,7356.453125
10333,1301.853,-0.7052397634604456,7354.016602
10334,1301.979,-0.5585103442454942,7353.700195
10335,1302.106,-0.3499627953665844,7354.560547
10336,1302.232,-0.16146469707271455,7360.408203
10337,1302.358,0.1972888810427148,7355.520508
10338,1302.483,0.4722451502457903,7355.041504
10339,1302.609,0.6985464646677209,7353.648438
10340,1302.736,0.7169575592867276,7358.875
10341,1302.861,0.5786762841355226,7354.641113
10342,1302.988,0.3463141953876652,7357.385254
10343,1303.114,-0.047918441221087835,7354.553223
10344,1303.24,-0.32282916519861227,7353.378418
10345,1303.366,-0.5040813983925744,7358.865723
10346,1303.492,-0.5083054741541334,7355.359863
10347,1303.618,-0.37375220111141644,7353.220703
10348,1303.743,-0.22223167213556572,7356.025391
10349,1303.869,-0.04618416795213678,7356.226563
10350,1303.996,0.03549483684729362,7355.10498
10351,1304.122,0.019012042573875527,7352.629883
10352,1304.247,0.025061054071314787,7353.702637
10353,1304.374,0.04511428800260373,7354.106445
10354,1304.5,0.12550721100760345,7356.369629
10355,1304.625,0.35988102254100024,7359.698242
10356,1304.751,0.6617458318033888,7352.592773
10357,1304.878,0.9207640325878753,7354.633789
10358,1305.003,0.9556483573033653,7352.836914
10359,1305.129,0.9106664727467616,7355.595703
10360,1305.255,0.6803117868246653,7352.303223
10361,1305.381,0.4251551799164904,7355.30127
10362,1305.507,0.22904405663576996,7356.314453
10363,1305.633,0.11343723313359755,7355.655762
10364,1305.762,0.19269280662585117,7357.387207
10365,1305.885,0.4827330815272779,7358.020996
10366,1306.012,0.8417507147272851,7358.122559
10367,1306.137,1.150664976991281,7358.018555
10368,1306.263,1.5266912091640892,7355.319336
10369,1306.389,1.8286769370915203,7360.618652
10370,1306.515,2.0809455034719937,7359.727539
10371,1306.641,2.180675159288864,7357.396484
10372,1306.768,2.3714892652947364,7356.05957
10373,1306.893,2.445535555051504,7356.106934
10374,1307.019,2.434627012827421,7357.498535
10375,1307.145,2.3274737395700313,7356.605469
10376,1307.271,2.0761207079205795,7359.319824
10377,1307.397,1.7646659445960122,7355.551758
10378,1307.523,1.4115395250212366,7357.187988
10379,1307.649,1.0370007093290554,7355.720215
10380,1307.775,0.7403397308149517,7357.863281
10381,1307.901,0.5124850829931011,7357.17334
10382,1308.027,0.41657609365598186,7354.786621
10383,1308.153,0.36778866892683143,7356.571289
10384,1308.279,0.20963675001630686,7360.083008
10385,1308.405,0.17847148441395116,7361.321777
10386,1308.531,0.11999703290128524,7356.413086
10387,1308.658,0.19443378524810417,7358.353516
10388,1308.783,0.3239215328945774,7357.98877
10389,1308.909,0.47199264705697336,7360.120117
10390,1309.035,0.5590740885868408,7357.61084
10391,1309.161,0.6479293813635275,7359.476074
10392,1309.287,0.7920034407742157,7358.888184
10393,1309.413,0.848298668366283,7358.583008
10394,1309.539,0.9831975214056786,7356.038086
10395,1309.665,0.9576727836528093,7360.898926
10396,1309.791,0.912994411757372,7360.839844
10397,1309.917,0.7460988883300874,7358.700195
10398,1310.043,0.5569791035052782,7356.37207
10399,1310.169,0.32810118189470483,7354.960938
10400,1310.295,0.18103191940913627,7359.908203
10401,1310.421,0.20480239535814856,7356.522949
10402,1310.547,0.4235894777411704,7357.029785
10403,1310.673,0.653601431857998,7359.060547
10404,1310.799,0.9713808001449353,7355.78418
10405,1310.925,1.1819071332320115,7361.822754
10406,1311.051,1.1811397760818108,7357.471191
10407,1311.177,1.0564892016354197,7359.969238
10408,1311.303,0.7782992405157596,7359.324219
10409,1311.429,0.5081378186668681,7358.096191
10410,1311.555,0.3030065975095221,7361.452637
10411,1311.681,0.2657521436637469,7355.045898
10412,1311.807,0.33396128411864195,7354.87793
10413,1311.933,0.4965457492294511,7360.138184
10414,1312.059,0.5938738248915418,7359.23291
10415,1312.185,0.6592456372050844,7356.32373
10416,1312.311,0.6173926681288935,7353.450195
10417,1312.437,0.4639658306542308,7357.024414
